RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022
2832,10,Riverside County,County,CA,CA,Riverside-San Bernardino-Ontario,6,65,163063,163538,164082,165300,166811,168603,170343,172388,174469,176576,178186,179575,181063,182262,183913,185601,187644,189512,191700,194283,196611,198429,199831,201292,202579,203766,205090,206693,208744,211620,214730,218541,222054,225019,227716,230071,232959,235238,237811,240933,244909,249312,253706,258493,262879,267388,271006,274344,277484,281520,286598,292834,299173,308232,318244,329793,337978,345400,349752,356684,360377,367816,373063,381837,388083,394822,400853,407438,413216,419045,423491,426977,430176,433001,436392,438855,441205,443780,445430,447116,448734,449588,450223,450850,450321,450228,447370,443313,437168,430710,426215,419254,411515,403406,396667,390302,383186,374275,362801,350321,337651,325391,311081,297211,284901,277078,269320,260434,250919,246302,242876,239368,233822,230995,228035,224280,220749,219096,219863,222056,225055,226630,227243,227887,229433,229181,227964,224680,223778,221461,222832,223216,224179,222824,222085,221272,221157,219079,217599,216878,216128,215254,213834,213557,213848,213908,214030,213920,214100,215418,217193,221109,225181,227904,229703,231248,235430,239081,243900,248628,254243,259940,264561,267549,272506,279391,287713,293315,297941,302155,304801,306178,307629,309439,309233,308839,308173,309446,310112,310740,312198,313331,314633,316225,317592,319180,319272,320828,321982,323531,323880,325386,326965,328768,330593,332293,334200,335378,337043,339054,339756,340655,341387,342573,343690,344198,346452,348896,351810,354467,355953,358285,360553,363284,364265,365158,366746,370793,374399,377846,380580,383101,385212,386419,387119,386947,387792,388166,390333,391647,393699,394678,394851,394894,395664,396432,396461,397904,398410,401313,401378,402479,402966,405007,407429,408960,411656,416027,421941,427418,433665,439975,445950,452672,460347,470826,482787,497618,514791,530864,543096,551098,555531,559960,571261
3250,11,San Bernardino County,County,CA,CA,Riverside-San Bernardino-Ontario,6,71,130533,131455,132158,133513,134436,135250,136015,136926,137774,138837,140009,141333,142559,143590,144682,145719,146816,147951,149287,150781,152217,153709,155262,157013,158540,159815,160815,161906,163295,165086,167167,169719,172410,175415,178310,180982,183267,185037,187235,189916,193229,196227,199168,202392,205695,209604,213883,218542,222313,226457,231533,236856,242186,247488,253907,262426,270091,277400,283238,290828,297882,304215,308928,316120,320764,326122,330094,336540,343780,349793,355257,359743,364492,369338,374831,379834,384321,387641,390334,392259,393250,394149,393954,392521,391917,392655,393136,393096,391078,389121,383985,378790,372837,366951,360806,355104,350058,342136,330491,316478,303948,292960,281556,270496,259454,250417,240233,230756,221843,216423,212114,207603,202252,198488,196628,195492,191472,188312,187562,188753,190118,189585,190546,191308,192660,193575,194252,194032,193504,192413,191057,190533,190409,190813,189833,188015,186756,185715,184985,182797,181548,180374,181354,181104,180838,179108,178828,179786,181416,182378,183235,184200,186264,188239,190477,193317,196342,199458,202539,205796,210534,215388,221021,225218,230432,236222,241774,246355,250186,254664,258246,260264,262307,263656,265195,266346,266944,268534,269190,270347,270336,271480,272368,274005,274681,275947,276872,277597,279263,280871,283670,285554,287724,288926,290274,291573,293492,294795,295827,296894,298498,300206,301297,302975,305346,308006,309442,311553,312688,315257,314856,316587,317695,321133,324290,327439,330510,333101,335408,337078,339427,341025,342384,343441,345701,347833,348482,348483,349113,349884,351013,351833,353243,353943,353769,354275,354972,356827,358243,359665,360878,362936,365629,368300,368034,368140,370257,375555,381180,386760,392113,398400,404690,410685,417066,424765,435635,445831,457704,468288,479521,485167,489570,494977,502637
445,12,Clark County,County,NV,NV,Las Vegas-Henderson-Paradise,32,3,166330,166309,166654,167376,168174,168850,169346,169999,170730,171465,172220,172952,173735,174651,175619,176546,177532,178473,179558,180689,181772,182786,183587,184549,185399,186121,187019,188028,189155,189895,190614,191362,191982,192900,193961,195253,196476,197722,199060,200367,201967,203499,205355,207338,209783,212350,215642,218905,222746,226316,232429,238309,246371,254388,265980,275786,287470,294643,301498,305565,309349,316027,322025,331263,335530,338972,339987,343052,344879,346040,346404,346802,347653,347844,350582,353698,357292,358228,358497,357734,357169,355833,354070,353076,351626,350975,350005,348049,345605,342226,338173,334383,329874,325970,318754,311345,301615,291758,282068,274827,269091,261698,253862,245701,237390,229676,220710,213586,205953,201142,195888,190417,183120,175937,168879,163889,160139,158112,156563,154813,154237,153449,152658,151171,149822,149571,149006,148346,147055,146138,145935,145278,143588,141351,139236,137392,136426,134767,133851,131902,131195,130442,129945,129379,129252,128994,128594,128246,128509,129979,131531,133657,135412,137273,139349,141568,144309,147317,151201,154335,158317,162757,168258,172849,177037,180583,183699,185647,187541,189517,190869,191502,191557,191991,192975,193625,193283,193983,194666,196805,197821,199156,199715,200782,202456,204053,204662,205440,206818,207738,208001,208502,209814,211503,212286,213800,214954,217147,219054,220525,221800,221626,222249,220581,220379,220451,223357,226010,228721,232108,235888,238822,242062,245847,250253,254340,256999,260423,262210,264997,267315,271194,274679,278486,281116,282935,283859,285713,287470,289297,289679,290865,291335,291287,289828,288374,287150,287339,288748,290202,291720,292862,295209,297788,298087,296330,295417,297620,301957,305498,308754,312132,315635,318973,322737,327227,335680,346716,358371,367428,375004,381988,389331,395832,405542
207,13,King County,County,WA,WA,Seattle-Tacoma-Bellevue,53,33,248434,249868,251112,253460,255981,257948,260271,261506,262699,263415,264537,266024,267922,269798,271617,272987,273977,275003,275832,276948,277546,278523,279252,280653,281248,282235,283207,284898,286378,287278,287840,288557,289242,290065,290941,291197,292389,293071,294935,296072,298089,299583,300827,302214,303733,305355,306191,307627,309683,312262,314208,316736,319825,323859,327164,330034,332716,335006,337468,340163,343516,346018,350123,354712,359987,365524,371895,379547,385623,390951,395876,400900,404480,409860,415241,422115,427830,433431,438776,443376,447379,451586,454180,455138,455401,456522,460674,465710,469311,470695,470814,473250,474459,473018,469214,466738,465961,464204,461056,455467,449517,444165,439948,433687,427778,422215,418921,411453,406541,401433,399369,392940,387216,381823,379171,376872,375355,374458,374734,376015,373560,371261,367518,368478,369348,369152,366892,362710,359541,354817,351254,347646,345152,343776,341457,339751,334796,331902,328541,326842,324050,321494,319825,317773,316316,313322,313329,314259,318684,322507,326388,329141,331752,334963,338862,343097,346769,352226,357296,363034,367162,370722,374833,378048,381678,384570,387148,390303,395013,398712,400865,401268,402133,405721,407080,408072,407914,410052,413547,417727,422896,426565,430257,432919,436843,439332,442773,447575,451663,455810,460410,465843,469427,475480,481907,489483,494321,499331,504013,506767,509385,512251,517688,525498,533430,540271,545039,551355,558958,566830,574488,580586,585987,593050,597983,605358,613510,626302,638353,645448,647196,645105,641521,639501,640418,641266,640797,638470,636902,634086,631916,628094,624983,620874,619650,620103,620747,621079,625286,632771,642388,650012,657211,661004,659434,658520,661490,672121,683191,694892,703954,708670,713683,719355,726256,737979,749699,770945,786476,800123,808479,815226,829279,841866,857498
791,14,Wayne County,County,MI,MI,Detroit-Warren-Dearborn,26,163,113438,113890,114647,115904,117139,118307,119365,120487,121427,122607,123928,125111,126129,126832,127574,128352,129353,130325,131305,132293,133334,134094,134587,135068,135695,136284,136818,137258,137571,137991,138332,138882,139160,139694,140042,140524,140840,141349,141769,142432,143257,144119,144712,145269,145718,146310,146749,147269,147751,148014,148384,148581,148943,149312,149780,150245,150595,150848,151047,151271,151707,152116,152477,152727,153155,153601,154066,154436,154737,154943,155133,155392,155744,156041,156284,156297,156300,156179,156161,155950,155476,154745,154211,153719,153226,152379,151633,151090,150382,149464,148250,147129,145517,143499,141809,140677,139995,138342,135160,130528,125552,121072,115539,109812,104642,101702,99235,95680,90299,84864,79248,75486,72087,70399,70120,70022,69526,67520,65686,63786,62429,60929,59896,58907,58343,58315,57856,57323,56479,55914,55116,54114,53168,52426,51691,50629,49678,48863,48193,47949,47889,47961,47984,47919,48095,48005,48220,48259,48723,49237,49973,50288,50458,50653,50949,51344,51657,52305,53067,54033,55122,56208,57497,58685,60023,61278,62364,63441,64454,65441,66223,66753,67402,68209,68977,69424,69657,70170,70526,70798,71110,72060,73194,73999,74334,74476,74647,74770,74814,74942,75284,75924,76278,76972,77327,78691,79776,81073,81747,82019,82462,83079,83854,84562,85228,86102,86704,87589,88640,90002,90703,91400,91934,92592,93072,93608,94546,95821,97787,99711,101356,102126,102706,103088,103823,104420,105074,105754,106188,106692,107001,107859,108876,109812,110314,110484,110717,110700,111054,111218,111855,112280,113315,114384,114879,114856,115543,117169,119024,120691,123021,125874,128079,130065,131261,132615,134363,136855,139200,141709,143379,145588,146063,147097,148326
2049,15,Tarrant County,County,TX,TX,Dallas-Fort Worth-Arlington,48,439,117480,117604,117627,117773,117910,118092,118207,118397,118563,118826,119129,119453,119557,119458,118913,118401,118072,118399,118778,119207,119246,119204,119112,119266,119548,119854,120266,120751,121357,122066,122737,123233,123447,123665,123919,124296,124698,124872,125023,125171,125391,125596,125754,126046,126414,126771,126993,127005,127505,128468,130590,132528,133939,134474,134601,135049,135694,136142,136031,135993,136613,137460,137918,138238,138561,138667,138694,138954,139269,139100,138938,138753,139054,139389,139746,140113,140655,141331,141998,142304,142529,143062,143523,144050,143776,143390,142867,142880,143123,143465,143788,144069,144713,145373,145630,145746,144216,142895,141054,140478,139718,139545,139428,139080,138115,137001,136587,136134,135815,135539,135741,136192,136712,136970,137115,136899,136652,136623,136816,137165,137151,137143,137030,137290,137491,137574,137077,136324,135589,134715,134095,133381,133133,132041,131762,131001,130786,129809,129370,129224,129387,129544,129431,129283,128978,129191,129236,129646,130147,130929,131717,132072,132202,132379,132777,133152,133595,134136,135223,136117,136914,137479,138242,138967,139868,140857,141950,142958,143796,144626,145509,146213,146933,147550,148142,148713,148883,149504,150464,151868,153383,154839,156311,157400,158417,159539,160657,161829,162779,163819,164961,166399,168096,169750,171325,172934,174556,175835,177113,178334,180021,181439,182917,184770,186614,188715,189853,191195,192272,193840,195382,196935,198673,200749,202844,204438,205885,207492,209211,210665,211574,212807,213877,214363,214889,215473,216920,218542,220196,221257,221706,221992,222498,222660,222831,223446,224595,225776,226611,227279,227914,228838,229795,230511,230652,231338,232337,234847,237163,239900,242118,244425,246344,248645,252245,258168,265240,272220,278905,285026,290785,295782,300008,304880,310592
3136,16,Santa Clara County,County,CA,CA,San Jose-Sunnyvale-Santa Clara,6,85,439177,441821,445608,456447,466825,479143,488642,501268,513388,525816,538781,550431,562480,572871,583574,592344,598452,599553,598690,596770,594798,590206,582441,574772,568447,567925,569583,573327,577531,581704,586169,587659,588603,589921,593091,594326,595994,598150,599275,599211,595854,594413,592842,593105,595808,597907,601536,607207,615516,622603,627888,635204,644230,654109,662072,669701,676634,685761,697629,711858,725118,737699,752930,765004,777664,784807,796359,804384,813483,818109,821629,828133,834471,840131,835908,834698,834995,838579,839815,835691,837765,837519,840012,843169,843706,846037,846975,848753,848710,844549,842697,841674,839878,834197,827974,819828,810411,796129,781747,772657,765095,754862,741282,728792,713570,701488,680460,671853,652438,647661,631508,627037,620406,620945,620215,616408,613869,616056,626169,630157,636079,636967,650543,653109,654720,645182,637043,633705,633340,632685,627039,619702,617185,612107,610524,607121,601610,603285,602111,605100,596289,589010,590052,589922,591597,594008,601601,612458,621952,631703,641804,649655,657503,668719,681260,696910,713198,726179,738968,748212,761135,773014,781311,786135,788789,797302,798942,809918,822009,841161,848902,848782,843606,839603,843995,850852,863258,872446,885232,892633,898775,904335,916979,922521,940398,948725,960709,965381,975495,986744,994523,1003394,1013800,1021163,1025844,1032924,1027469,1026112,1016504,1021663,1021465,1029396,1034813,1043060,1050216,1060437,1065261,1071286,1075072,1083623,1092171,1107832,1132064,1158481,1184462,1210254,1237456,1267442,1294116,1313941,1337153,1356282,1377116,1372227,1361550,1345099,1334081,1314665,1291253,1270513,1255494,1249355,1242350,1231187,1219727,1210869,1215008,1214654,1218406,1220487,1235965,1251502,1272082,1277429,1259838,1243277,1238588,1264201,1284477,1302393,1315738,1327262,1336160,1338169,1341543,1357622,1396833,1445035,1482997,1504233,1510426,1519328,1534077,1555103,1583815
1561,17,Broward County,County,FL,FL,Miami-Fort Lauderdale-West Palm Beach,12,11,112053,112319,112683,113446,114122,114772,115290,116077,116873,117892,118850,119942,120844,121987,123732,125610,127800,129905,132360,134957,137519,140366,142645,144578,145987,147147,148038,149003,150193,151405,152625,154064,155668,157410,158909,160478,161743,163122,164941,166890,169085,171042,173353,175488,177785,179888,182042,183792,185606,187363,189153,191409,194515,198261,201814,205674,209584,213218,216029,218940,222092,225936,230882,236199,241875,246915,252820,258697,264127,269465,273955,278581,281372,284003,286394,291226,295792,301158,304363,306979,308574,309350,310604,310577,310732,309817,308517,305531,302403,298366,294082,288976,284402,280378,275312,269629,263912,259470,253412,248033,241314,236775,229996,223534,216568,209497,203497,197851,193771,189843,186076,182658,178302,174480,171545,169493,167592,166370,165715,165216,164858,165420,165855,165502,164611,163526,162924,161671,160345,158453,156699,155202,154029,153286,152650,151725,150594,149666,149098,148959,148914,148647,148587,148616,148809,149117,149530,150343,151281,152017,152650,153850,155232,156725,157669,159789,162464,165284,167553,169802,172483,174774,177352,180084,183039,185323,187843,190614,193871,196344,198939,199849,201479,201848,203692,204245,205597,206235,206428,206975,208064,210372,211231,212175,212373,213775,214517,215569,216274,217787,219320,220683,221453,221978,222878,223695,225720,227540,229367,230603,231763,233634,235943,238002,239184,239572,240190,242117,243452,244712,245623,247169,248636,250355,252063,253907,254900,255950,258245,259852,262101,263468,265362,266738,267582,268530,270278,272097,273831,274230,274757,275114,275223,275590,275337,275258,275709,277046,278183,278515,279582,280936,282594,284764,286904,288314,287380,287772,289397,293235,297020,300667,303443,305736,308420,311528,316829,323115,331180,338661,346438,353060,359291,365008,371778
386,18,Bexar County,County,TX,TX,San Antonio-New Braunfels,48,29,118841,119029,119141,119359,118451,117512,116521,116592,116628,116657,116605,116558,116471,116304,116098,115888,115746,115654,115593,115592,115485,115402,115232,115149,115117,115252,115548,116002,116400,116769,117068,117497,117914,118315,118813,119168,119382,119354,119343,119510,119838,120281,120697,121118,121506,121741,121693,121830,122854,124734,126285,127790,128623,129737,130456,130985,131991,132616,133583,133940,134393,134900,135466,136091,136553,136843,136949,137066,137368,138017,138443,138864,139111,139650,140179,140736,141414,142329,143420,144396,145493,146597,147881,149194,150066,150323,150256,150460,151533,152756,154044,154901,155591,156246,156796,157387,157069,156649,156190,156357,156473,156296,155919,154976,154056,153226,152898,152468,151898,151165,150768,150471,150237,149690,149106,148179,147598,147260,147478,147527,147642,147730,148079,148364,148673,148569,148450,148433,148269,147646,146493,145536,144924,144379,144269,143836,143438,142462,141914,141462,141325,141083,141092,140702,140498,140572,141370,142197,142923,143441,143590,143529,143062,143019,143360,144033,144996,145748,146268,146476,146669,147393,148255,149395,150418,151340,151849,152340,153032,154131,155080,155929,156889,157736,158406,158491,158704,159154,160101,161238,162167,163537,164585,165740,166137,167064,168066,169584,170505,171427,171848,172858,174039,174782,175594,176751,178315,179472,179820,180094,180413,180735,181541,182859,185024,187044,188260,188620,188749,189322,190205,191382,192349,193467,194457,194974,195027,195140,196269,197503,198779,199682,200639,201582,201932,202635,203027,204541,205750,207481,208173,208972,209440,210087,210711,211378,212463,213219,213950,213890,214365,214501,215427,215395,215499,215397,216349,217775,220033,222590,224885,226815,228704,231239,233843,237433,241872,247902,253421,259209,263098,267299,271069,275877,280717
2452,19,New York County,County,NY,NY,New York-Newark-Jersey City,36,61,372965,376302,379148,385578,392642,400044,406530,411113,415269,419775,426266,433734,442146,450013,458230,465144,471549,476473,480810,484687,488778,493612,499481,505080,511839,518232,524810,530505,535870,541598,546283,550277,553734,557633,561977,566535,571430,576311,580899,585492,594027,609955,636870,660341,676183,680744,685099,690304,694894,699265,703818,709158,714699,720456,728430,739147,753409,767462,778170,787697,801524,814041,832185,841870,856067,868012,880252,890428,895174,912583,933479,958950,985485,1005783,1016155,1013322,1016670,1021489,1022012,994770,955518,918024,918524,944019,959107,962149,956121,962807,966861,958303,952443,943751,944922,945023,948059,950915,953858,959364,963668,974340,968366,961070,941530,938474,949694,955236,962951,939323,948247,949697,976886,961486,966186,959253,963644,943989,925576,908125,896357,880755,869747,860593,858321,861303,860905,864141,874653,887623,899596,906851,904711,902608,900126,906921,913800,919077,923194,927684,929577,936786,942594,947354,946323,945313,941390,938739,934341,936428,938269,941945,942902,948030,952292,960137,956429,955895,956001,963869,971378,979880,986340,994012,1003808,1019537,1032263,1040343,1045799,1052831,1060269,1069115,1081912,1096189,1110575,1126079,1138423,1153621,1164988,1179013,1185354,1191081,1192974,1199453,1202317,1208422,1210004,1217931,1224500,1234936,1241550,1249787,1260573,1269613,1267082,1260956,1256250,1259685,1261481,1262303,1263692,1265104,1264983,1265659,1266429,1273490,1273216,1268942,1258316,1252094,1253119,1258047,1268738,1269594,1271529,1276593,1285727,1292221,1289296,1296447,1303241,1311304,1310307,1307124,1303794,1304841,1309676,1313758,1321453,1322155,1322969,1313029,1310455,1300080,1295327,1286392,1282433,1270825,1257495,1246744,1246929,1253050,1257503,1256027,1248499,1245878,1239027,1234005,1221270,1217105,1213781,1219580,1217996,1216216,1208500,1201891,1197200,1200245,1208798,1221166,1234150,1248102,1259256,1266100,1271251,1274506,1281829
3175,20,Philadelphia County,County,PA,PA,Philadelphia-Camden-Wilmington,42,101,74069,74275,74461,74848,75449,75931,76444,76715,77123,77539,77956,78359,78688,79020,79414,79905,80298,80606,80945,81374,81817,82159,82527,82870,83209,83546,83978,84406,84886,85375,86028,86632,87351,88078,88790,89403,90029,90804,91563,92356,93077,94022,95089,96257,97404,98339,99231,100066,100935,101914,102589,103262,104139,105689,107760,110062,111946,113289,114464,116138,118232,119695,121356,122896,125229,127514,130282,133250,136038,138344,140302,141930,143186,144270,145113,146362,147770,149807,151821,153218,154020,154129,154162,154487,155336,156192,156865,156921,157535,158129,158857,158811,158158,157942,158091,158469,158230,158447,158299,158438,157821,157153,155964,154762,153841,153435,152831,151761,150159,149011,148631,148963,149293,149272,149063,148812,148861,148803,148887,148481,148641,148964,149740,150453,150945,151188,150746,149749,147886,146246,144938,144027,143096,142463,142691,142507,141912,140414,138980,137712,137120,136906,136763,136491,135917,135178,134708,134522,134120,133541,132889,132462,132121,131720,131481,131239,131194,130905,130764,131045,131950,132971,133573,133782,133630,133741,134120,134694,134910,135093,135080,134598,134071,133663,133795,133697,133652,133646,133948,134498,135141,135519,136306,137497,138203,138374,138095,138637,139494,140050,140366,139729,139738,139741,139701,139819,139975,141067,141569,142266,142754,143840,145105,147174,147751,147882,147715,148873,150200,151032,151619,152262,153260,154971,156502,158332,159891,162021,164226,165914,167130,167772,168912,170133,171632,172798,174271,175963,177959,179313,179954,180152,180854,181553,182382,183015,183814,184552,185167,186066,187091,188311,189630,190899,191466,191950,193525,196554,199300,202016,204173,206650,209046,211449,213591,215357,217654,219987,222156,223456,224538,225575,226597,227504,227935
1510,21,Alameda County,County,CA,CA,San Francisco-Oakland-Hayward,6,1,288215,289659,291902,300479,312138,321157,328570,332844,340311,345981,352402,358702,361943,365486,371938,380851,388931,393589,397808,401483,404065,404908,405920,405022,403218,401288,401060,403782,406713,411886,416774,422163,426107,429239,432505,435270,437713,440484,443626,446893,447948,449088,450778,452928,454234,456117,460887,466038,472463,476888,484443,490817,499326,506778,515584,523786,532894,540567,549474,558968,569831,580552,590378,601015,611040,620586,627436,635008,640523,647086,649357,652517,654589,660076,664318,665313,663308,661850,661528,662926,660575,658182,654416,652308,654639,652661,652429,648467,644101,638801,635600,632267,627723,615835,608092,597903,598301,596842,593577,583535,573363,565221,556352,545352,532640,521394,510731,504919,489867,481931,472664,471059,464591,464476,461943,457669,451177,452108,458488,464048,469690,472171,474338,473650,475820,474949,472268,466334,461912,458759,457016,453596,450923,446926,443863,438801,432848,426289,424907,423216,423838,420432,417926,415784,413013,410403,407367,408669,413378,420377,421782,425437,427861,436924,446761,459407,471670,481252,492612,505879,522373,536612,546121,553031,558755,567647,578812,593155,602929,612215,614087,616536,613726,610638,608318,612154,617661,624763,629466,635834,640691,647267,654276,662616,667889,672152,675155,683194,695080,705614,709578,715856,724940,737513,740613,744230,746526,749317,748732,749280,748486,753648,756698,761039,763530,767450,774629,778010,780785,784636,791252,797420,807300,814851,824075,835078,847802,858490,866827,877755,889495,896999,903096,908580,911733,911426,908578,899925,891331,886810,886652,886225,884231,882623,882761,882016,881858,879867,877998,880557,889283,895428,903092,901125,893616,884928,890531,907150,925092,939195,954088,961690,967210,977380,998638,1023864,1052195,1082736,1116316,1136689,1145911,1144781,1152543,1163265,1182508
